3999776^^2023-03-12|Young Africans|Geita Gold FC|3 - 1^^19~A~G~Elias Maguli;48~H~G~Kennedy Musonda;50~H~G~Cement Mzize;70~H~G~Jesus Moloko
3999789^^2023-03-12|Dodoma Jiji FC|Polisi Tanzania FC|2 - 1^^49~H~G~Seif Rashidi;55~H~G~Collins Opare;89~A~G~<TBD>
3999806^^2023-03-13|Singida Black Stars|Azam FC|1 - 0^^38~H~G~Raphael Loth
3999809^^2023-04-07|Fountain Gate FC|Polisi Tanzania FC|3 - 0^^13~H~G~Serge Wawa;58~H~G~Nickson Kibabage;90~H~G~Amissi Tambwe
3999813^^2023-04-07|Azam FC|Mtibwa Sugar|2 - 1^^39~H~G~Isah Ndala;59~H~G~Iddy Nado;75~A~G~Onesmo Mayaya
3999807^^2023-04-09|Tanzania Prisons|Ruvu Shooting|3 - 1^^1~A~G~Valentino Mashaka;6~H~G~Jumanne Elfadhili Nimkaza;41~H~G~Jeremiah Juma;50~H~G~Jeremiah Juma
3999812^^2023-04-09|Dodoma Jiji FC|Coastal Union|1 - 1^^49~A~G~Maabad Maulid Maabad;87~H~G~Razin Hafidh
3999808^^2023-04-09|Namungo FC|Mbeya City|2 - 1^^23~H~G~Jacob Masawe;73~H~G~Shiza Kichuya;78~A~G~Abdulrazack Hamza
3999814^^2023-04-10|Singida Black Stars|Simba SC|0 - 2^^84~A~G~Jean Baleke;87~A~G~Jean Baleke
3999811^^2023-04-11|Kinondoni MC|Geita Gold FC|0 - 2^^2~A~G~Elias Maguli;81~A~G~Geoffrey Luzendaze
3999810^^2023-04-11|Young Africans|Kagera Sugar|5 - 0^^42~H~PEN~Stephane Aziz Ki;45~H~G~Stephane Aziz Ki;49~H~G~Fiston Mayele;84~H~G~Bernard Morrison;90~H~G~Stephane Aziz Ki
3999785^^2023-04-16|Simba SC|Young Africans|2 - 0^^1~H~G~Henoc Inonga Baka;32~H~G~Denis Kibu
3999815^^2023-04-21|Polisi Tanzania FC|Singida Black Stars|2 - 1^^48~A~G~Adam Omar Adam;62~H~G~Kelvin Sabato;73~H~G~Kelvin Sabato
3999793^^2023-04-22|Ruvu Shooting|Azam FC|1 - 3^^45~A~G~Abdul Sopu;66~A~G~Ayubu Lyanga;75~A~G~Ayubu Lyanga;80~H~G~Michael Pius
3999803^^2023-04-22|Dodoma Jiji FC|Kinondoni MC|1 - 0^^19~H~G~Collins Opare
3999802^^2023-04-23|Coastal Union|Mtibwa Sugar|1 - 0^^53~H~G~Gustapha Lunkombi
3999791^^2023-04-23|Kagera Sugar|Mbeya City|1 - 0^^87~H~G~Iddy Ally
3999804^^2023-04-24|Geita Gold FC|Tanzania Prisons|1 - 3^^3~A~G~Jeremiah Juma;68~A~G~Samsoni Mbangula;74~A~G~Edwin Balua;82~H~G~Juma Luzio
3999794^^2023-05-03|Namungo FC|Simba SC|1 - 1^^27~A~G~Jean Baleke;39~H~G~Hassan Kabunda
3999792^^2023-05-04|Fountain Gate FC|Young Africans|0 - 2^^15~A~G~Stephane Aziz Ki;21~A~G~Cement Mzize
3999798^^2023-05-12|Kinondoni MC|Fountain Gate FC|2 - 0^^19~H~G~Daluwesh Saliboko;83~H~G~Cliff Buyoya
3999800^^2023-05-12|Simba SC|Ruvu Shooting|3 - 0^^30~H~G~Clatous Chama;72~H~G~Papa Sakho;90~H~G~Papa Sakho
3999799^^2023-05-13|Geita Gold FC|Mbeya City|0 - 1^^56~A~G~George Sangija
3999816^^2023-05-13|Young Africans|Dodoma Jiji FC|4 - 2^^15~A~G~Collins Opare;38~H~G~Kennedy Musonda;67~A~G~Seif Rashidi;70~H~G~Mudathiri Yahya;87~H~G~Farid Mussa;90~H~G~Fiston Mayele
3999796^^2023-05-14|Coastal Union|Singida Black Stars|1 - 0^^23~H~G~Amza Moubarack
3999795^^2023-05-14|Kagera Sugar|Tanzania Prisons|0 - 1^^83~A~G~Edwin Balua
3999801^^2023-05-14|Azam FC|Namungo FC|1 - 2^^20~H~OG~Sedjro Counou;25~A~G~Hassan Kabunda;55~A~G~Shiza Kichuya
3999797^^2023-05-15|Polisi Tanzania FC|Mtibwa Sugar|3 - 1^^22~H~G~Seleman Chombo;27~A~G~Nassor Kiziwa;40~H~G~Chilo Mkama;65~H~G~Kelvin Sabato
3999820^^2023-06-06|Coastal Union|Azam FC|0 - 2^^58~A~G~Idris Mbombo;87~A~G~Prince Dube
3999822^^2023-06-06|Fountain Gate FC|Ruvu Shooting|2 - 1^^48~H~G~Bruno Gomes;60~A~G~Valentino Mashaka;90~H~G~Meddie Kagere
3999826^^2023-06-06|Mbeya City|Young Africans|3 - 3^^3~H~G~George Sangija;44~H~G~Richardson Ngodya;53~H~G~Richardson Ngodya;64~A~G~Bernard Morrison;69~A~G~Salum Abubakar;90~A~G~Bernard Morrison
3999825^^2023-06-06|Mtibwa Sugar|Kagera Sugar|3 - 0^^33~H~G~Vitalis Mayanga;45~H~G~Seleman Omary Ibrahim;66~H~G~Ladaki Chasambi
3999824^^2023-06-06|Singida Black Stars|Geita Gold FC|3 - 1^^14~H~G~Yacouba Songne;34~H~G~Raphael Loth;45~H~G~Rashid Mtabwigwa;57~A~G~Amos Kadikilo
3999817^^2023-06-06|Tanzania Prisons|Kinondoni MC|1 - 0^^35~H~G~Edwin Balua
3999821^^2023-06-06|Simba SC|Polisi Tanzania FC|6 - 1^^15~H~G~Saidi Ntibazonkiza;20~H~G~Saidi Ntibazonkiza;27~H~G~Saidi Ntibazonkiza;65~H~G~Israel Mwenda;79~H~G~Saidi Ntibazonkiza;85~A~G~Steven Mayala;89~H~G~Saidi Ntibazonkiza
3999823^^2023-06-06|Namungo FC|Dodoma Jiji FC|0 - 1^^45~A~G~Collins Opare
3999832^^2023-06-09|Azam FC|Polisi Tanzania FC|8 - 0^^8~H~G~Prince Dube;15~H~G~Prince Dube;20~H~G~Kipre Zunon;28~H~G~Prince Dube;40~H~G~Iddy Nado;57~H~G~Prince Dube;76~H~G~Iddy Nado;85~H~G~Zayd Yahya
3999818^^2023-06-09|Mbeya City|Kinondoni MC|0 - 1^^1~A~G~Deogratius Kulwa
3999831^^2023-06-09|Mtibwa Sugar|Geita Gold FC|3 - 1^^12~H~OG~Hussein Rashid Bakari;41~A~OG~David Kameta;47~H~PEN~Charles Ilanfya;55~H~PEN~Charles Ilanfya
3999829^^2023-06-09|Namungo FC|Fountain Gate FC|1 - 1^^69~A~G~Nassor Hamoud;79~H~G~Pius Buswita
3999828^^2023-06-09|Ruvu Shooting|Dodoma Jiji FC|0 - 1^^50~A~G~Razin Hafidh
3999827^^2023-06-09|Simba SC|Coastal Union|3 - 1^^7~A~PEN~Amza Moubarack;14~H~G~Saidi Ntibazonkiza;56~H~G~John Bocco;73~H~G~Saidi Ntibazonkiza
3999830^^2023-06-09|Singida Black Stars|Kagera Sugar|2 - 0^^26~H~G~Rashid Mtabwigwa;60~H~G~Aubrey Chirwa
3999819^^2023-06-09|Tanzania Prisons|Young Africans|0 - 2^^33~A~G~Fiston Mayele;90~A~G~Yannick Bangala
