3726078^^2022-06-25|Mbeya City|Young Africans|1 - 1^^40~A~G~Heritier Makambo;49~H~PEN~Joseph Ssemujju
3726079^^2022-06-25|Biashara Mara United|Kinondoni MC|1 - 0^^45+2~H~G~Gershon Kabeja
3726083^^2022-06-25|Mbeya Kwanza FC|Ruvu Shooting|1 - 2^^50~A~G~Rashid Mtabwigwa;65~A~G~Fully Maganga;78~H~G~Oscar Mwansanga
3726081^^2022-06-25|Dodoma Jiji FC|Azam FC|0 - 2^^72~A~PEN~Aggrey Morris;74~A~G~Idris Mbombo
3726085^^2022-06-26|Mtibwa Sugar|Namungo FC|2 - 4^^5~H~G~Steve Nzigamasabo;10~H~G~George Makanga;24~A~G~Shiza Kichuya;50~A~G~Shiza Kichuya;65~A~G~Shiza Kichuya;73~A~G~Sixtus Sabilo
3726080^^2022-06-26|Tanzania Prisons|Simba SC|1 - 0^^54~H~G~Benjamin Asukile
3726092^^2022-06-29|Azam FC|Biashara Mara United|4 - 1^^14~H~PEN~Idris Mbombo;46~H~G~Idris Mbombo;59~H~G~Idris Mbombo;72~A~G~Gershon Kabeja;79~H~G~Never Tigere
3726087^^2022-06-29|Coastal Union|Geita Gold FC|1 - 1^^11~A~G~George Mpole;19~H~G~Rashid Chambo
3726088^^2022-06-29|Dodoma Jiji FC|Kinondoni MC|1 - 0^^13~H~G~Junior Waziri
3726090^^2022-06-29|Mbeya City|Namungo FC|1 - 1^^17~A~G~Sixtus Sabilo;46~H~G~Joseph Ssemujju
3726089^^2022-06-29|Ruvu Shooting|Tanzania Prisons|1 - 0^^10~H~G~Fully Maganga
3726093^^2022-06-29|Young Africans|Mtibwa Sugar|1 - 0^^80~H~G~Denis Nkane
